ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.588129751,220.8175225,8730.312436,8.32189684,300.2204275,412.7085568,6.478625964,80.63780587,3.165618482,0
8.649868625,178.5887535,18503.76653,7.240819805,356.2630798,329.5041913,15.28065324,83.78347669,3.08168124,0
7.899256515,187.7006542,32210.8163,4.996763122,320.5323627,400.1498058,19.87360427,46.91334159,4.44817057,0
5.952267969,136.8905306,28105.96489,7.330957605,389.8097463,423.963995,15.37377985,68.969793,4.769768271,0
8.040187557,201.8092165,11861.55085,7.20030983,300.3984351,420.5492185,7.168607177,90.76177553,3.221138969,0
4.313219151,191.1193373,12770.83183,8.231574473,284.9459493,499.8547966,13.50127057,76.44396141,3.923590202,0
6.707016928,209.7788053,14794.4114,7.80929151,,553.6444595,8.027568475,78.23717969,3.165632391,0
5.853560601,186.8077508,19790.85693,6.615780733,,489.7968884,19.67070272,65.04000733,3.756873895,0
8.817402774,175.7549712,23173.31953,6.730860948,367.1541839,552.074544,7.73310927,91.44335576,3.864098419,0
,171.4349805,39207.58925,4.710509992,354.4446094,381.6854172,20.2120884,97.41888566,2.812503635,0
,193.5771567,19671.35123,7.568896606,342.6734093,322.7356853,18.51158554,77.71030699,3.481517395,0
7.47640846,246.1847192,27109.89561,9.791960768,341.1636312,339.7299878,16.21767979,77.60302139,3.47819378,0
7.691486298,155.1853193,36578.22375,7.69072772,405.169386,536.8895891,16.21496565,77.5820505,4.042497483,0
7.367371853,176.3352099,16663.60251,8.062782659,,354.7649403,10.6829209,37.36337117,3.817215105,0
8.927905926,188.0544191,22139.87885,4.25272141,376.3345659,438.515587,8.597973316,92.82832061,5.474354698,0
5.62122732,221.6494395,11123.88616,8.809433144,314.8713417,326.3508725,19.31253635,84.37732322,3.440753325,0
6.450644925,201.5966735,27682.50745,5.655138862,316.1058923,573.0337789,14.64270908,,5.241539196,0
7.566517125,205.3965817,30823.73049,7.816636047,354.1759723,395.2972755,12.09525149,63.76770204,3.275142037,0
6.115637546,240.9751559,15765.78672,10.08834489,339.4024397,407.3195393,21.30504837,63.07159747,3.723625473,0
7.595228724,188.3732817,32869.47441,6.745588412,365.2086922,326.6271313,13.88332895,73.43822049,3.497604114,0
,279.2324186,11380.29864,8.586100558,314.1626019,467.6280725,10.88002787,68.97517593,3.25627469,0
7.131221859,165.9090203,18969.82489,7.690362629,,510.9823292,16.42773933,47.13700036,4.713192605,0
7.399724708,258.0199471,18535.04645,5.497159163,339.8389768,354.6673118,14.97900007,73.00849576,3.79512408,0
7.002479941,168.9525905,20518.55543,10.13598691,,457.646782,9.812921149,56.92186165,3.352436318,0
5.345345371,238.51023,10315.35397,7.822600687,281.7717071,496.3508753,12.6246132,87.34283315,2.362886022,0
6.185951163,174.7961234,22198.92942,7.608495516,,479.0918451,13.74428378,51.49711211,5.2057243,0
6.070090952,161.5302665,26764.49443,6.241526548,,485.8662579,18.78051983,81.94610645,4.699457411,0
7.095569331,196.7349272,30235.1708,5.984901235,308.2036941,453.9547573,16.06273897,31.55501016,4.861276292,0
,189.7616538,16737.10822,7.0314237,,410.4797337,14.54546513,60.14011673,3.092816759,0
3.928556492,191.6659977,17328.16146,7.692417174,306.4795583,406.0856141,9.57860245,45.48073806,5.060835979,0
6.352973105,244.8467167,13858.70394,9.179441915,,403.5604823,12.52012614,59.04699355,4.15549464,0
5.999125178,219.7161088,19345.79133,6.029641484,264.285069,497.4771505,16.38119482,46.30352278,5.046973116,0
8.899588378,208.1065481,17915.08597,4.793574529,334.571785,381.1593537,14.39874024,48.29949653,3.92861371,0
7.37533762,194.8680827,28767.75742,5.074145829,349.9852426,495.0370675,14.24768198,77.0942343,5.127394949,0
8.979322853,184.309222,24967.323,6.264584285,335.2169277,485.5831879,8.280181032,63.94417834,4.264944046,0
8.532377474,216.4541076,30268.42127,6.298969846,330.9784658,436.1649753,11.89570044,55.92182717,2.380088049,0
7.213537481,176.6400633,34727.40856,5.162278044,287.706912,332.1995072,10.3274762,77.26146784,3.497480961,0
,184.6668909,14368.12816,8.12991171,334.7534106,472.3299948,16.07344923,73.71021796,4.583109838,0
8.895574458,107.3833271,27622.74627,6.163319674,460.107069,444.9295836,13.99513554,78.34841499,4.754234802,0
6.582764204,219.1848137,21961.52692,6.987977754,348.9000157,341.2099365,15.17836842,68.98196616,3.668879697,0
,204.2405692,14665.4048,8.581319746,360.3887983,359.6221866,15.16317891,58.94560493,4.377502097,0
,160.59576,49125.36008,6.344390014,409.5019532,327.9245609,14.40755462,64.64499261,3.287617332,0
5.986593892,275.8865128,21229.08331,8.940429867,,354.1118604,11.78338316,92.22773294,5.051493874,0
6.841221063,166.6769499,28263.80372,7.11571467,318.7902016,532.1847408,21.46949128,78.22774764,5.092364652,0
,157.827352,21716.42369,5.406394014,,478.9989727,18.92897905,80.20284499,3.825770075,0
7.146117225,181.4344194,33266.57158,8.381737717,373.1971458,485.1092148,15.46998024,52.81293151,4.775201718,0
,237.7056814,21862.75361,8.961425095,318.1726874,434.3883037,11.66532921,59.77564205,3.943290757,0
7.507575296,172.5040208,18328.6959,6.907736147,351.4186342,377.0751326,10.67825495,68.85219615,3.703001047,0
7.997175823,214.8196269,20575.57316,6.19139922,312.0080945,513.5403984,17.70310393,70.29121366,4.817668211,0
5.174345998,234.3285691,11746.60752,6.961265386,314.9868005,407.1023017,13.77167997,36.18353587,3.689144992,0
,191.1504794,23172.28151,7.132153668,290.7091699,365.1405794,12.67950093,69.07443757,4.018446539,0
6.479092567,180.9586672,28165.87256,7.160084004,371.4054069,370.2898377,16.94256578,,3.089597302,0
7.811512445,258.8916012,20911.90467,6.361756275,289.1421749,421.1330348,9.631649747,71.70322701,4.54607021,0
7.437216653,242.7299686,20185.58716,6.121662233,306.1692512,413.655951,10.26277763,64.52918474,3.866874573,0
7.953878115,178.0665496,18677.27922,5.699539953,368.2176798,356.294341,18.63860277,61.46280651,2.86022397,0
6.396569931,243.7247069,12278.98528,6.794551403,,489.4493051,17.63803947,,4.188249712,0
,208.3670456,22444.09007,5.404248262,338.06369,540.8995403,9.980418463,84.57008277,3.594444416,0
8.058135997,191.2779316,29298.35949,6.12917258,356.6452541,278.5026326,12.60620441,65.51136125,3.13060894,0
,149.8389003,20283.78363,10.00587076,383.1131141,355.1849348,17.00349495,53.79972018,2.028875173,0
,220.9851581,26492.71618,4.94978742,,388.969021,21.08555041,70.26635473,4.875382905,0
9.497261163,124.4828102,33681.33014,4.81465598,427.1845083,530.2170079,19.97031761,49.80984101,5.24210533,0
7.984710742,121.0673575,40709.78166,5.796841349,445.3595467,338.5099837,12.8188163,59.26919288,4.567879972,0
6.26111058,270.4661706,8572.421509,9.922076247,286.3275624,490.9426507,12.92643494,22.21932677,4.753018575,0
6.957802749,219.2399523,20215.63285,7.054093205,306.6473845,431.3706622,17.42714462,56.43564639,4.587745469,0
9.663159015,131.7118961,24387.96807,4.234142964,,428.9064317,18.14347397,65.3604654,5.270217774,0
6.732713713,197.7669743,33820.64576,7.396764075,353.1763283,321.3645185,19.34049879,85.37196089,3.885405037,0
4.886057057,272.9203851,15496.61172,6.985179147,266.5622105,569.5812878,17.30153609,79.597988,3.079373114,0
9.610220345,156.9295462,33954.43547,4.639027545,,485.3791563,11.0478439,,4.961971972,0
8.518531795,128.2634658,32018.28963,6.058740241,458.4410723,554.1390374,15.97619573,87.4718213,4.147168618,0
6.950786515,201.8054906,21709.64771,6.120771056,352.3037707,417.1844458,19.68349292,49.23680886,3.997975215,0
6.023022741,170.7322887,10925.3601,8.200972594,305.7965294,508.8510531,12.24462226,62.96779323,3.668088579,0
9.011480407,167.9189217,34865.35768,3.139552658,400.6917743,385.4096085,16.57419003,50.52655122,4.270801389,0
7.946767904,277.1169457,24244.11196,7.561175804,273.3843106,306.8374019,11.79623473,70.01966581,3.038483125,0
7.709617351,189.8029139,32910.52518,5.758055531,367.7618582,397.8455658,15.24034941,,4.140423757,0
6.081615358,209.0596796,10120.11268,9.406773534,,410.5090897,7.996294863,101.1586753,4.010036799,0
8.146185794,191.38241,20506.69842,5.476948714,,445.931207,9.416901598,57.36364725,5.177963625,0
8.141861116,210.3765614,25433.46501,8.390811851,385.2366564,321.8674741,11.48352362,85.30071701,4.136950486,0
7.703356821,211.3446867,12861.94654,9.245305828,347.6308336,598.6628774,10.54234179,91.11869819,4.732125346,0
,149.0428459,27687.73765,8.660711291,284.9457587,288.5176973,15.7366419,62.75730663,3.771305113,0
9.252856509,168.0407511,50279.26243,5.905055794,415.4508101,400.0035891,11.94985385,62.25688126,3.300585826,0
6.047651489,177.4442641,28633.84638,8.174384532,,386.661205,15.51492959,30.55631047,2.589867903,0
6.152857802,171.1252874,24978.48318,8.216485933,323.8243755,406.0944271,10.88121534,65.71471834,4.403083394,0
9.074922874,184.9150548,21633.72173,7.42738062,394.1965212,339.3553332,6.658138625,,3.84047901,0
7.436537227,167.3284655,31935.69071,7.896364631,,398.5742148,14.82443288,69.25278308,4.497629168,0
,259.6710409,11949.59793,9.43544598,279.0010038,469.2876307,11.75242084,73.99704616,3.458352214,0
7.130099196,275.6797801,9480.617796,8.415948255,295.6188377,383.4550683,18.32287885,94.41630108,1.986191593,0
6.79212545,165.7942863,17782.60441,4.970601199,307.7527028,370.6005778,15.13809378,96.60054207,4.042637641,0
,230.4307616,14916.98609,9.618516474,,379.1728036,28.3,79.63306397,3.864931035,0
8.885626344,171.8397767,19113.01191,6.503297311,404.1043121,399.6725564,17.62359407,76.83122645,2.993300944,0
9.47531626,149.5580888,32568.1535,5.333859972,,436.2031128,13.92794627,71.83405763,4.701538331,0
,168.9630259,21030.23453,5.564002471,404.3430765,440.9520714,12.35272154,72.03364436,4.691017503,0
7.183108734,225.116079,5097.82585,6.081664053,361.6313811,294.9912247,5.537059329,81.45394122,4.006424839,0
6.157443145,155.8357062,25937.71144,8.163143898,298.1924062,533.2883507,14.35649568,68.12076148,4.770154312,0
6.467868302,236.6946481,7656.413248,9.840948554,214.4608338,356.3478419,14.41273359,54.64117553,2.861063943,0
,162.9353713,24916.62559,6.374495722,388.3127251,494.2887842,14.29769575,84.80296983,4.301273481,0
7.488133464,177.3530518,24786.05053,8.613303748,369.2106713,387.8680752,14.1494731,48.96599558,3.474034717,0
7.32354512,184.1360704,21044.20266,6.842947202,327.2612021,379.4924534,8.335244529,90.31206176,4.898421041,0
,253.6620371,13568.2712,9.228602856,256.0895168,554.5736619,13.71173747,97.7140489,3.067033981,0
6.530796124,138.0076716,19174.59325,7.347951526,,490.6441377,16.33794929,,3.181634909,0
6.931470427,156.8411949,35793.75779,7.286335788,384.6548025,398.6479443,17.85824171,72.23652477,4.249333174,0
7.774645243,194.7338584,13829.93907,5.603120374,,321.905681,18.87093884,,3.911816766,0
8.107500139,173.6646791,27277.57996,6.643620149,354.0372932,330.2115153,16.25700237,,4.647800627,0
6.306864459,220.9699797,22418.90819,7.153363582,283.9759925,350.9092266,19.86138156,61.8361853,4.619172769,0
,165.7379535,22900.11825,5.735689157,379.3749332,473.8049105,13.08287175,63.03516289,4.069165567,0
6.609680322,216.4280319,17963.86685,7.725313959,346.2853289,466.103008,11.46843204,41.25286912,3.589146441,0
6.632205879,232.7385452,9809.904,8.336777938,302.3257718,458.3667847,13.30485235,65.318835,3.44374056,0
,247.1640183,18939.61646,7.086374655,305.0400259,419.4530877,12.75811406,60.31920264,4.287440678,0
5.716755667,197.1042098,12641.52781,8.702061414,287.0125645,345.0839364,17.273966,58.41151474,4.080674996,0
7.74045387,182.5410725,19713.50437,8.854386131,382.3415896,489.0470441,8.866966526,57.8774554,3.54131667,0
6.277277371,148.1860133,22916.57224,5.035633211,,474.6179536,9.604154965,61.83571167,3.619321182,0
8.006373298,116.7251221,45041.14914,5.1652924,,367.6889906,13.42516473,87.38198134,2.396505358,0
6.513016586,185.3385398,26262.54548,6.742150215,289.0143482,410.1013089,12.9246531,83.65219038,3.729960916,0
6.234197672,227.5608668,22195.21038,9.455598356,,351.1801006,13.039764,63.16396948,3.885492316,0
7.277143967,194.880861,18270.10506,6.121931342,344.8797537,402.6645821,15.4597516,76.98723151,4.931353522,0
6.04451303,211.577378,30191.69246,7.714291552,329.1670178,431.096425,10.61983085,,5.127778325,0
6.643026538,205.2331194,20511.36924,5.908110988,313.353813,455.693256,16.02194073,52.15347185,3.709988662,0
5.15045654,186.5608459,18655.54189,7.024306505,,379.5379369,17.60406646,58.831969,4.147028947,0
6.110545161,166.6373052,21319.7944,7.68124459,311.2535646,340.6306415,13.62381347,95.49467973,6.06455925,0
7.831117737,182.4738756,19130.96153,6.803061491,340.2759489,433.4604373,10.7939957,75.89570012,3.807997464,0
6.980727164,200.4672256,30862.78446,6.196276276,391.6668777,422.4895962,9.06690217,48.25046774,5.437618577,0
8.552782416,217.8033177,39030.6037,6.986705178,373.7461928,340.5662445,19.08488285,53.85605542,2.940847996,0
6.449379439,275.7467165,8607.61251,7.701630393,272.1975647,384.3806692,16.07830522,54.40446127,3.71542875,0
7.392084038,173.5287784,20185.67623,9.120931425,384.1172466,310.0748512,23.31769912,81.1295428,3.778458496,0
8.360795827,218.139622,28722.17585,5.536705208,310.2865771,471.5535946,10.64455442,49.77194099,3.715951409,0
7.619845077,113.5046982,37279.12895,6.360070219,377.8751931,285.3499428,17.03042901,48.9291399,3.779648433,0
5.404510674,258.9034888,10168.17654,9.648197064,248.7119634,396.9112142,15.51220766,65.80533075,3.998175886,0
7.079303518,137.0073552,24282.15477,5.705692803,433.6338999,342.7253184,9.113945216,88.32860483,5.553173841,0
,233.8466208,32496.64022,6.637384365,347.9864477,424.6497728,13.02799983,55.98397317,4.296188763,0
7.161714893,238.3335841,13680.76414,9.274119529,284.407842,478.7669705,16.83629125,74.38357982,3.909973568,0
6.854946859,149.853487,16203.0907,5.734803645,375.7186596,350.3447084,11.71889473,75.49873682,4.938999307,0
7.309556407,244.8397701,22277.62602,7.715571777,369.038841,477.2353813,12.47511872,60.80690207,3.707413724,0
9.313465893,133.1417512,41982.61066,6.628037165,417.2453878,267.8017107,10.36823018,75.43614701,4.493612765,0
,216.2716237,26964.31718,6.38354832,418.4942436,573.1595907,19.89268025,50.1705225,4.50102454,0
,250.6234728,30797.52,6.381452049,,338.8141646,17.50851596,74.72782069,3.36517444,0
6.187938054,249.5271111,12682.15094,6.253224096,263.2684163,274.7647028,14.35295526,57.62336769,3.546183202,0
,240.984187,11429.2012,5.515977392,267.6808262,323.1575175,8.666283308,88.67926505,3.802426744,0
7.965337305,151.5418889,25274.6103,7.106043486,352.316182,527.6882417,15.79262497,52.26848971,3.390982111,0
9.264390909,160.428694,19607.75492,3.988748936,416.6983846,427.7938337,14.99298978,95.80480037,3.175520774,0
7.754044354,193.4498538,19019.2795,8.107066903,377.9900086,597.486041,8.939818292,45.72130807,3.760298085,0
9.393891652,252.7392485,13150.20746,7.166592283,,368.8346037,14.39739294,50.77529347,3.048565866,0
8.176079615,201.5537008,21856.98863,5.241047394,320.2601195,464.8033302,15.6276407,61.65474396,4.112322458,0
8.337696201,168.4691807,30969.04759,5.452161832,,302.4223185,14.52986411,41.39276825,3.454197457,0
,207.4268874,11963.32372,7.664545656,325.6329598,502.053001,17.01285622,64.49982558,2.813526756,0
7.191024857,151.3066736,23781.32874,9.214409135,403.7884299,465.1268383,16.88421403,77.51544432,4.270645693,0
8.613698595,235.9444359,20862.45587,7.622564839,378.7587148,418.6975296,13.60807513,,3.949220099,0
7.793039171,257.657739,17398.38584,8.271245714,251.3839437,439.7015995,9.557030905,54.23543289,3.389270098,0
3.878879389,177.7128409,21937.47157,7.369768571,299.2416239,447.3037558,12.45191188,63.16311346,4.927711075,0
,164.3171018,25236.70132,4.365238215,350.5843454,413.6922247,15.42114424,45.97940191,3.723776038,0
3.978284627,160.8184744,14433.7805,8.410892223,311.2953289,414.3282148,20.77148503,78.27324004,3.751565769,0
5.96406536,241.0308985,22168.33156,6.208117842,,486.5168842,13.17298911,64.71923989,4.696720853,0
7.53205858,185.5065627,24454.72586,5.791102494,,393.9718897,15.07024812,74.78064302,3.808569923,0
7.233538435,231.5608322,16621.49479,6.073040907,,475.8216449,8.688714873,35.83396853,3.679015068,0
,202.8111419,11900.0552,8.948087688,367.5334525,379.5645636,13.59185782,58.82255974,3.153800219,0
,115.3929794,46077.35849,5.289306682,437.5922998,422.0173564,10.80963195,53.61703537,4.21251085,0
7.480728114,117.0573145,28357.94277,4.70282091,414.855784,472.0593394,18.34021208,76.34458147,3.714874787,0
4.477091714,236.2824896,26843.47036,4.842658321,207.8904823,456.9797718,16.22570589,74.03569524,4.32768029,0
,207.3910967,25110.03763,6.32979107,345.5926345,420.2191036,22.34641467,92.32776021,2.739234987,0
,162.2636883,28790.54768,7.621234063,377.7193867,364.2735781,14.2100908,99.11860138,4.476991215,0
6.31407747,124.8479917,31114.63565,5.713940404,,396.6729763,18.42322647,73.10199735,4.363865763,0
,233.6938372,17317.68725,8.946504194,264.9160462,311.9742339,10.74910668,108.5894144,4.241935683,0
8.822610384,216.432576,27109.23965,7.322162833,,384.018547,15.95549106,78.82888343,4.415596156,0
6.922652371,185.8189891,14682.66584,9.886831314,341.066404,560.7877028,22.46612757,64.39542225,2.877354267,0
,169.6735306,25541.15277,5.457299213,393.2646996,359.7781341,16.82030772,60.37604138,3.611330374,0
6.904536858,110.8657883,32981.25838,2.621267556,368.387038,417.2493946,12.11872032,33.49938102,5.058905448,0
6.548017642,176.0065361,38368.01262,7.415053894,278.0933093,291.1215276,19.42253502,81.36856759,5.930227577,0
6.581082756,217.538504,24480.6718,5.837151802,310.6329105,476.4586674,11.43423936,48.55190969,3.511369718,0
7.864649673,218.1531069,23045.72625,7.432010935,349.9228521,414.3651494,14.78598251,72.60797967,3.585933522,0
6.136907177,151.784319,20561.69473,8.487855965,384.1560786,363.6184916,13.71370292,96.58286502,4.704585018,0
6.94702854,168.8795392,17540.03022,6.409476274,387.2999071,372.022817,15.19819136,74.0073726,2.600187733,0
6.203322508,214.8501112,29426.47378,8.034868235,369.7266834,319.7666815,10.24786327,65.30863745,3.487920051,0
,240.1345719,38097.3298,5.400497252,,359.5763336,13.51488652,72.77101719,3.212492693,0
8.373170925,179.5214064,22022.62622,5.21504235,339.4922222,396.6966974,13.69708744,110.4310803,2.786329667,0
,205.3041489,12190.1716,7.044833011,313.4117075,374.523197,11.83831294,47.65364194,5.026270726,0
5.921247069,200.9437304,17397.40286,6.756200029,279.2023071,380.4998179,11.2553569,31.96629681,3.74677556,0
8.829806178,216.1221437,17732.91467,7.856311801,377.2538339,301.8959591,16.21071289,64.40935886,4.423886042,0
,187.6134376,13427.06859,7.317569734,,507.5674883,18.13769053,79.34988134,5.324638005,0
6.832217388,164.2743931,14015.04477,6.055985023,281.6780401,389.9780973,14.83663674,44.36757376,3.145415511,0
9.281302611,215.9076249,36622.22861,3.903496226,,383.2600282,19.03487739,80.31759655,4.069976589,0
7.456250785,226.5382887,9163.294448,5.72622359,,417.1252097,10.06607565,67.30422419,4.279697428,0
7.088250976,172.6892999,25399.10901,6.941216657,355.2530789,298.6717594,13.6377826,,3.230645436,0
5.648628538,167.0300972,14547.88548,7.735347786,,347.7923206,10.68976878,75.28868753,5.370004183,0
4.293961235,192.360737,24600.76069,8.261635176,261.3570408,475.8764151,10.79942845,53.6198474,5.105120757,0
9.678050854,188.3687408,26402.70396,4.074141162,395.9042077,325.0011155,16.9179938,91.41687997,3.029700335,0
8.662709501,173.5319472,20333.0795,5.636388433,439.7879384,459.6331197,16.28331118,89.92425262,5.120102528,0
5.897391121,172.0343853,30575.35714,8.649614737,393.5548922,426.5058343,16.31165824,74.54398067,2.961602418,0
9.494242648,274.8283693,21879.70421,5.265718338,364.6826343,581.0781564,13.63601398,62.11964303,3.18902554,1
,173.4741859,18318.72037,7.597653599,282.5981192,407.6429623,20.20059242,79.1040188,4.181264106,1
7.080193059,185.8257264,39431.11265,8.806392749,286.2238757,355.9375965,7.781493373,39.62383474,1.492206615,1
7.55985231,244.2945577,29567.69893,8.647879533,,278.4755859,10.04694318,107.6108062,4.550501006,1
7.040394956,199.0792169,22505.5186,7.953572279,,531.4766665,14.69095388,58.41286017,3.931916553,1
8.053043682,211.7832353,37086.54605,8.267536832,251.4434997,512.8990364,19.16662023,73.24898433,3.301574895,1
7.044375319,229.6031728,12575.27963,7.837777991,390.4676837,558.1765918,15.75478461,36.26753003,4.276699074,1
6.309891576,133.6499247,31062.37191,6.975602004,252.1089251,381.0587763,17.20000825,71.18154442,3.603040462,1
6.203572848,139.129083,6698.239095,3.876812715,,601.526167,13.36816454,68.29868905,4.305549362,1
6.879404957,214.7318875,20509.33196,9.035250354,321.3832777,306.7843022,12.47730317,79.69207986,4.70047023,1
7.754884394,210.7207687,18857.0585,5.69375192,376.4846222,375.6726908,14.70859901,43.2998201,5.128390055,1
7.916669699,201.455808,39431.25263,7.525440975,276.2069197,432.5899955,17.82192185,70.23960067,4.275192719,1
6.405392482,183.867245,20526.30684,8.450272355,366.1766336,548.6377021,13.44879664,69.05413814,4.531920781,1
7.795957801,239.2782545,27849.14209,6.47599443,356.1707021,484.1047845,18.69224837,50.12841529,4.25187617,1
6.963979351,180.401506,12878.17635,6.424098533,,358.5164768,16.329625,66.30262949,4.489870473,1
6.967861397,183.9334762,13401.04439,6.457686555,371.7883636,433.2394286,14.5842314,66.02915612,4.893215273,1
6.622791356,195.8671168,13900.71652,6.36353754,387.356938,310.851138,11.75837424,52.40618787,5.60929081,1
7.369988621,236.4767207,18998.34682,7.404434524,359.9305657,357.0662032,18.02033109,58.27125706,3.463852437,1
,134.3111598,8076.822283,5.322111986,,599.6145353,9.253350629,100.335665,3.373936508,1
6.944868387,198.476439,16904.20109,6.341406959,299.5216733,470.5997606,15.04581675,61.14608669,4.241135181,1
5.284810115,148.8627584,11130.21136,6.82046898,335.6604497,485.805431,13.77335021,60.94434264,3.990242632,1
6.851442603,197.3395594,15349.14258,7.446411727,,373.5498674,11.36727498,79.15582198,4.935556543,1
7.760189365,206.2088341,34250.16392,7.930381857,299.1315985,347.1807804,19.35076512,80.62187235,4.590527649,1
7.280560357,228.5395427,29690.91716,7.871025151,322.2696608,392.5325975,15.1681892,84.37071295,2.919796005,1
6.83425989,182.4544618,21670.56989,6.407647889,325.9504112,397.3375083,16.50665808,74.46264571,2.658843412,1
6.728975148,187.2027122,26376.06229,8.45766165,337.8619224,488.9763942,17.68978466,77.13188934,4.593787133,1
8.016418375,255.2594926,30854.83047,8.761916273,,442.499532,11.09420248,93.27423247,5.320015455,1
6.864916739,170.8277923,20464.77269,7.074062934,365.9413461,400.9652703,14.00387351,51.60300428,4.493746769,1
5.80897552,157.5522384,7965.207918,6.680188314,262.9957564,377.6972828,17.40103888,69.4611111,3.599933102,1
8.458796988,241.76834,29317.14244,5.783275484,313.8855478,328.5794292,18.2960013,84.51098531,3.827431411,1
6.987335279,224.0344173,13505.03312,5.871179933,,479.8254966,15.92141255,73.06421839,3.870292782,1
7.288736661,233.9778097,31617.07541,8.533888278,331.8381671,490.0470946,12.22534179,31.80202422,3.531384661,1
8.116350275,224.7635092,16514.60809,5.290690953,,416.5966342,12.06350146,91.85615637,2.526016236,1
7.463915951,215.4790683,27150.3954,7.782915308,382.9587368,403.7035016,14.77709169,56.95693886,5.075843604,1
7.512361216,224.4716541,17895.55659,8.635030814,,472.3421246,13.84838852,74.58298103,3.515802547,1
6.415108472,192.4279651,19310.06201,6.845300491,,529.7303121,16.02143866,62.53355679,6.073006014,1
7.059940234,178.8053803,39484.63892,8.5911131,281.3861972,520.2728606,10.79548173,75.84754249,2.949938823,1
,179.7567079,25703.1552,7.287310207,,311.0930645,10.23827087,42.07531453,1.659799385,1
7.425102223,204.4862816,18608.94087,7.434492748,318.1832966,338.9352709,16.24475501,94.60531109,2.558772744,1
6.742622398,209.2173441,15488.95675,7.452361819,351.0522422,408.8535622,13.92128166,70.2052406,4.96467264,1
7.682923445,217.7889322,31150.51342,8.021667794,,594.7025458,12.19423157,77.16978862,3.542731087,1
7.041665417,178.2857485,25419.7695,6.772750799,316.4338541,388.339277,11.55709678,73.25622049,3.099746163,1
7.185276449,212.483172,25645.06723,8.142512834,352.8691647,435.2829807,8.93024245,75.60097955,2.959153823,1
6.597292363,191.7874419,25039.3547,7.29457739,395.7395287,501.5326526,14.69539103,80.0500311,4.318305407,1
6.908853083,184.9442319,16965.31411,6.404354015,351.3453261,434.3502193,11.81294171,77.37136148,4.693949416,1
,169.7754752,37273.42922,8.027829882,240.8976289,454.5437655,18.62169782,63.51951581,3.573741106,1
,165.8929699,11566.87555,8.326154937,,369.2897773,7.401868176,66.68694981,3.603089689,1
6.281903929,160.306685,17095.27007,6.730577013,305.0940001,424.446185,14.37496689,41.27982974,4.457729915,1
7.036752104,210.3691037,13812.41042,8.378282177,342.4983613,489.5450548,14.82390352,69.19335842,3.285371835,1
7.362912867,180.8678007,20430.9067,6.664786369,,437.3895263,9.675166667,69.03511345,3.249439878,1
7.369087139,198.2040824,28232.01841,8.899711626,289.5996918,424.4542545,18.15675398,31.59940356,2.715186685,1
7.708109989,188.9978501,15456.22009,5.047915869,322.7545993,523.0526626,16.09019349,57.28576319,4.896625908,1
6.50411278,171.722555,20852.7645,7.704989892,282.1055454,359.4609502,13.4752729,83.62226024,5.396623142,1
8.185923417,240.9791038,23641.47203,6.611448597,318.6890104,410.1582218,13.10991087,56.91398087,3.566945145,1
6.149185174,150.5635935,20596.39123,6.906910694,,431.651283,12.82938017,64.3949066,4.275614874,1
7.080445821,196.6589466,36966.85332,8.986784338,294.3157326,530.0529193,13.82205734,85.77722213,2.664946055,1
6.628427347,215.2455321,18059.33085,6.931786686,,374.4550618,11.6210743,77.94082203,3.405278618,1
4.704698462,160.2118222,5128.457646,8.283068934,357.7310768,344.6937399,14.21953213,34.28841274,4.109924712,1
7.976900874,234.7793796,15360.83507,5.736026878,377.1781189,613.6335477,14.19127381,48.91588146,4.753607931,1
6.809644515,179.7195206,35001.14479,8.681983466,,360.9328038,13.63334974,72.71791977,3.183803572,1
,177.6853558,20325.70213,5.849569808,353.6267682,279.6649198,13.96432121,44.54298517,4.032267339,1
6.967696683,177.0558901,22886.96573,6.430934808,315.2829021,507.7900618,15.2880379,35.76760104,4.819637104,1
6.44455517,166.6351805,24855.83004,9.492361329,287.41238,479.479409,10.69706756,65.65532568,3.551905359,1
6.277742483,149.5632817,15751.44915,8.257751125,317.5014397,605.3983749,15.21837835,82.70347041,5.255011943,1
,166.9229798,21190.15494,6.58998049,285.8993855,410.6882969,15.29061375,75.59522222,2.505464027,1
9.014356734,225.3675192,49009.92466,6.002653035,296.6308987,445.7688122,16.25411187,83.89112947,4.549419413,1
7.78166376,216.7828813,35055.61649,7.784203339,306.6433363,447.167101,10.60954491,36.87208589,4.822967485,1
6.084360116,155.2714251,27310.06085,7.817129175,,436.9889344,12.65751247,,4.29811092,1
7.15473588,198.1473265,32680.97799,8.972661232,283.108492,531.6026342,19.80628717,81.92682594,4.629955736,1
6.74881155,166.3909151,22475.09296,8.895421661,317.6203458,527.45964,12.81926988,55.5362628,3.312512766,1
8.128270069,231.1675375,19954.57555,5.138838499,349.0673627,386.0711492,15.01808483,63.34096824,4.678742166,1
,205.2351938,22613.29748,6.485809597,266.6393836,313.0096389,11.62360464,28.40087734,3.978495494,1
6.335683142,164.0703716,26594.35208,7.381256051,338.4294619,607.1025732,14.92914993,113.0488857,4.57886119,1
5.940475876,175.6377301,17177.07104,10.41083527,307.9976308,402.8873087,15.15200393,74.35442275,3.997969671,1
7.614877639,246.0308561,33347.9711,8.222533309,345.8088086,445.7668532,10.76369093,98.36865575,2.990780894,1
