image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-2823.jpg,3.79E-05,0.5931344,1.62E-05,0.004398088,3.78E-05,6.37E-06,4.37E-05,6.60E-06,2.48E-06,2.15E-06,3.55E-05,6.60E-05,4.43E-06,5.38E-06,7.36E-05,0.000100214,0.018784499,6.04E-06,5.45E-06,8.05E-06,0.000515376,0.000397859,3.77E-05,1.82E-06,2.17E-05,9.21E-05,0.3809532,4.21E-05,5.25E-06,0.001158027
Img-2824.jpg,2.25E-06,8.24E-08,1.95E-07,8.54E-08,1.49E-07,0.9993712,7.41E-08,0.000603485,9.75E-07,4.46E-06,2.00E-08,3.52E-08,4.54E-07,2.24E-07,9.92E-08,2.50E-08,9.23E-07,1.09E-07,1.57E-07,1.73E-06,5.33E-07,1.23E-07,6.04E-08,1.49E-08,2.57E-06,8.85E-07,8.20E-06,9.93E-09,7.89E-07,9.61E-08
Img-2825.jpg,6.65E-09,6.39E-08,1.49E-06,2.04E-07,6.86E-07,1.13E-07,7.78E-07,7.76E-07,2.74E-07,1.69E-07,0.9999706,1.78E-07,7.75E-08,5.54E-07,5.63E-07,4.05E-08,3.16E-08,4.49E-07,1.49E-07,7.15E-08,1.40E-05,2.45E-08,1.93E-07,1.70E-07,1.16E-08,2.30E-07,3.73E-07,5.99E-06,1.52E-06,4.03E-07
Img-2826.jpg,0.000124893,8.57E-06,3.60E-05,1.80E-05,0.000468771,2.45E-05,0.00024187,0.022769209,0.000179128,0.00416052,0.005254734,0.003119855,0.9060917,0.000330104,1.92E-05,0.001596778,0.000122307,1.54E-05,0.003134386,0.005396083,5.99E-05,0.000345943,0.001416484,6.58E-05,0.000211969,1.23E-05,8.71E-05,0.005976028,2.54E-05,0.038686987
Img-2827.jpg,5.37E-05,6.16E-08,2.83E-08,1.79E-07,3.30E-06,3.37E-08,1.29E-07,9.17E-07,1.47E-07,1.14E-06,1.19E-07,1.76E-08,0.99964094,1.42E-07,1.73E-08,0.000292763,8.53E-09,1.45E-08,3.35E-06,2.57E-08,8.89E-10,8.05E-09,2.59E-06,5.98E-08,3.41E-08,1.03E-07,2.04E-07,5.87E-08,5.21E-09,7.34E-08
Img-2828.jpg,2.49E-07,7.94E-06,1.66E-06,5.71E-07,1.09E-07,7.41E-06,1.11E-06,1.08E-06,3.73E-07,2.50E-06,2.54E-06,1.20E-06,5.21E-08,1.38E-06,1.86E-06,1.79E-07,5.09E-07,3.20E-06,1.50E-08,1.72E-05,0.99981654,9.50E-07,1.55E-07,6.81E-08,7.92E-06,5.36E-06,7.94E-07,1.27E-07,0.000110378,6.87E-06
Img-2829.jpg,4.12E-05,1.50E-09,2.32E-08,7.83E-10,1.83E-08,3.16E-08,3.85E-08,8.91E-08,1.30E-07,7.40E-10,3.21E-09,9.41E-10,0.99995154,4.58E-09,1.13E-09,6.37E-06,3.33E-09,8.99E-10,6.49E-07,2.38E-09,1.86E-09,2.89E-08,7.78E-09,2.30E-08,2.08E-09,9.31E-08,9.55E-09,2.67E-08,5.47E-10,8.38E-09
Img-2830.jpg,1.82E-06,5.68E-08,6.74E-09,2.84E-09,1.18E-08,4.18E-08,1.18E-07,3.79E-06,5.63E-08,3.45E-08,2.43E-08,3.00E-09,0.99998987,5.87E-08,1.07E-07,2.42E-06,8.98E-09,9.62E-10,1.31E-06,1.80E-08,1.73E-08,6.45E-09,7.44E-08,1.55E-07,2.61E-09,8.93E-08,2.00E-07,3.17E-08,5.66E-09,4.48E-08
Img-2831.jpg,1.19E-05,6.40E-06,1.37E-05,9.24E-06,9.70E-06,8.28E-05,0.000189779,0.19561891,0.000352396,0.80040216,1.09E-05,2.08E-05,9.32E-05,3.06E-05,1.55E-06,8.19E-05,2.54E-06,1.07E-05,3.34E-06,2.79E-05,1.72E-05,3.00E-06,4.02E-07,3.70E-05,0.000134174,0.001769743,2.02E-05,1.47E-07,2.57E-05,0.001011941
Img-2832.jpg,3.56E-05,0.001146826,1.84E-05,7.93E-06,4.88E-06,0.000351777,0.022518657,3.39E-05,4.06E-07,1.32E-05,2.67E-06,5.31E-06,3.73E-06,4.03E-06,2.71E-06,1.30E-05,1.13E-05,9.80E-06,4.80E-06,6.78E-06,0.00018898,2.73E-06,1.57E-06,7.15E-07,0.000184761,0.97534513,2.46E-05,1.23E-05,1.94E-05,2.44E-05
Img-2833.jpg,5.04E-06,7.30E-09,2.50E-07,2.27E-07,1.53E-07,8.89E-08,4.49E-07,0.000407676,3.34E-06,4.95E-07,1.05E-05,2.58E-07,0.9989296,4.50E-07,4.88E-07,1.84E-06,7.56E-08,2.21E-08,0.000622185,6.26E-07,6.92E-08,1.59E-07,1.00E-05,1.36E-06,1.48E-07,5.48E-07,6.80E-07,2.00E-06,9.52E-08,1.20E-06
Img-2834.jpg,1.94E-08,5.79E-06,0.000395972,6.80E-08,4.01E-08,2.10E-07,5.25E-07,4.99E-07,7.82E-08,1.24E-05,7.75E-07,0.000281797,6.07E-08,3.06E-06,1.02E-05,2.70E-07,1.52E-07,0.99881136,9.09E-08,3.92E-07,1.04E-05,6.31E-07,2.01E-07,0.000430171,6.88E-07,2.30E-07,9.80E-08,2.29E-05,1.06E-05,2.88E-08
Img-2835.jpg,3.17E-08,8.09E-10,1.17E-08,7.57E-08,2.02E-07,1.15E-06,2.86E-09,1.02E-05,0.9999878,1.12E-07,9.81E-08,1.09E-07,1.26E-08,7.65E-08,6.31E-11,2.77E-09,5.94E-10,8.55E-08,5.55E-08,9.79E-09,3.45E-09,2.96E-09,1.91E-08,8.74E-08,1.82E-09,3.99E-09,6.22E-10,5.87E-10,1.36E-08,2.25E-08
Img-2836.jpg,4.51E-08,6.89E-08,1.08E-07,8.71E-08,4.03E-07,3.53E-06,1.23E-08,0.000248276,1.43E-07,0.99974376,5.61E-07,1.03E-07,6.85E-08,2.35E-07,1.09E-07,3.49E-07,2.20E-08,2.10E-07,1.03E-07,5.08E-09,2.36E-08,1.28E-08,1.88E-08,1.62E-07,2.88E-07,3.84E-08,1.36E-07,3.05E-07,1.01E-08,8.66E-07
Img-2837.jpg,6.12E-09,1.29E-07,2.27E-08,1.80E-08,4.90E-09,5.33E-09,3.36E-08,7.37E-05,2.56E-08,0.99992526,6.48E-09,3.13E-09,1.52E-07,4.61E-08,1.05E-09,2.47E-08,1.21E-09,6.75E-09,5.31E-09,9.60E-09,6.99E-09,6.20E-09,7.75E-11,1.62E-09,4.64E-08,2.36E-08,5.10E-09,1.52E-08,1.26E-08,8.00E-07
Img-2838.jpg,0.99999654,1.84E-08,1.34E-08,6.94E-08,1.35E-08,1.77E-08,8.01E-09,3.31E-07,1.12E-07,2.67E-08,9.99E-10,2.15E-08,1.56E-06,3.48E-08,4.20E-08,2.67E-07,6.41E-08,8.94E-08,3.34E-08,1.26E-08,1.76E-08,1.78E-07,7.30E-08,1.19E-07,2.97E-09,7.71E-08,1.10E-07,2.83E-09,3.52E-08,1.49E-07
Img-2839.jpg,1.34E-07,7.01E-08,4.03E-07,9.69E-08,0.9999531,1.29E-08,2.13E-07,5.82E-08,5.13E-08,1.66E-06,1.78E-07,7.03E-09,1.92E-07,5.91E-08,1.22E-08,2.60E-06,1.59E-08,4.41E-09,4.07E-05,1.14E-08,2.12E-07,5.33E-08,5.70E-08,2.61E-08,2.45E-08,1.15E-07,5.35E-08,9.97E-08,4.86E-08,1.64E-08
Img-2840.jpg,2.30E-06,1.61E-07,4.54E-08,1.45E-06,8.13E-08,0.99843633,1.40E-07,0.001494291,1.38E-05,6.15E-06,5.06E-08,1.35E-07,1.79E-06,8.56E-07,4.34E-08,1.03E-07,2.45E-07,1.58E-06,3.49E-08,9.35E-07,1.23E-07,1.03E-06,7.46E-07,9.46E-07,3.22E-05,1.62E-07,3.20E-06,2.62E-08,1.50E-07,7.68E-07
Img-2841.jpg,6.88E-07,5.57E-07,1.71E-07,1.31E-06,0.9999323,1.10E-08,6.42E-07,1.55E-07,4.25E-07,1.97E-07,4.18E-07,1.05E-07,2.93E-06,1.28E-07,1.35E-08,3.37E-07,1.44E-07,1.84E-07,5.64E-05,2.10E-07,9.79E-08,7.52E-08,9.53E-07,7.73E-08,1.68E-07,4.25E-07,5.14E-07,5.40E-09,4.52E-07,1.13E-07
Img-2842.jpg,0.66539335,5.78E-06,1.24E-06,6.05E-05,2.26E-05,1.65E-06,3.68E-07,1.65E-05,2.60E-06,0.0001068,2.58E-06,1.09E-06,0.000116301,3.43E-06,5.18E-06,0.33365571,1.29E-05,4.63E-07,2.79E-06,2.41E-07,2.83E-05,2.85E-06,1.29E-06,2.22E-07,6.74E-07,1.09E-05,1.23E-06,1.90E-07,2.01E-06,0.00054033
Img-2843.jpg,8.63E-06,6.61E-07,1.40E-06,2.13E-06,4.18E-06,7.60E-06,5.30E-05,0.003518791,7.42E-05,5.22E-05,2.91E-05,2.99E-05,0.99594516,1.97E-06,5.64E-06,2.37E-05,1.32E-06,1.62E-06,0.000160398,1.51E-05,3.99E-06,3.52E-06,2.04E-05,1.26E-06,1.76E-06,1.34E-05,1.77E-06,9.83E-06,1.60E-06,5.66E-06
Img-2844.jpg,2.16E-08,3.95E-10,4.18E-08,2.84E-08,6.83E-09,4.27E-08,0.99998933,1.43E-07,4.06E-08,9.83E-09,1.05E-06,5.41E-06,1.59E-07,2.14E-09,1.38E-08,1.10E-08,3.93E-09,4.30E-08,6.10E-08,6.74E-08,1.24E-09,1.04E-08,3.78E-08,1.46E-09,1.03E-08,3.51E-06,6.09E-09,2.23E-08,5.75E-08,1.49E-07
Img-2845.jpg,3.61E-06,4.97E-07,3.97E-07,2.90E-07,1.97E-07,5.56E-07,1.88E-06,0.002557607,5.95E-06,0.99734116,2.26E-07,1.16E-07,5.04E-05,1.52E-06,9.13E-08,1.53E-06,1.61E-07,8.65E-08,2.15E-06,3.24E-06,6.25E-07,3.93E-07,6.22E-08,1.14E-07,1.05E-06,2.45E-06,2.34E-07,6.14E-08,1.41E-06,2.18E-05
Img-2846.jpg,7.20E-06,2.31E-06,3.96E-07,3.90E-08,6.77E-07,1.37E-07,4.03E-07,1.42E-06,6.18E-07,1.08E-07,4.57E-08,7.57E-08,0.99994546,7.59E-07,9.75E-07,2.27E-05,1.42E-07,4.01E-08,1.74E-06,4.95E-07,2.12E-07,1.60E-08,9.42E-06,1.88E-06,2.35E-08,1.27E-07,2.28E-06,9.31E-08,4.93E-08,4.17E-07
Img-2847.jpg,5.67E-10,1.51E-07,7.83E-10,1.05E-08,1.16E-09,4.21E-09,9.20E-09,6.17E-09,3.29E-10,4.07E-10,1.34E-10,4.94E-09,1.05E-08,5.10E-09,7.01E-10,9.24E-10,1.11E-09,3.51E-09,6.44E-10,0.99999774,2.68E-08,5.59E-09,6.44E-10,4.42E-11,1.80E-06,4.00E-09,6.14E-10,2.24E-10,4.86E-10,1.20E-09
Img-2848.jpg,7.63E-08,2.64E-06,8.25E-05,3.08E-06,1.18E-05,4.60E-07,5.72E-08,7.50E-06,5.17E-06,2.39E-05,0.000131961,1.98E-05,6.18E-08,5.67E-06,4.89E-06,5.07E-06,2.95E-08,0.99902993,3.80E-06,7.23E-06,1.23E-05,8.68E-08,5.65E-08,0.000177539,1.08E-06,1.01E-06,3.86E-07,0.000447244,1.19E-05,3.07E-06
Img-2849.jpg,3.49E-10,6.97E-11,3.59E-11,5.92E-10,1,3.31E-11,5.56E-11,1.97E-11,7.17E-11,1.61E-10,8.94E-10,3.19E-12,1.73E-09,5.54E-11,7.12E-12,9.99E-09,1.47E-11,3.61E-12,4.78E-09,7.86E-11,7.62E-10,4.88E-12,6.88E-11,8.89E-11,6.73E-10,1.87E-10,1.54E-10,1.91E-11,4.18E-11,8.09E-11
Img-2850.jpg,0.99999845,2.49E-09,4.52E-09,2.46E-07,9.16E-09,4.84E-08,8.91E-09,3.85E-07,2.37E-07,3.01E-08,7.53E-10,3.05E-08,8.81E-08,5.55E-08,1.20E-08,3.62E-07,3.78E-08,2.15E-08,9.37E-09,2.80E-08,3.45E-08,3.91E-08,6.31E-09,8.07E-09,1.13E-09,1.85E-08,4.60E-09,2.99E-09,6.72E-08,4.63E-08
Img-2851.jpg,4.90E-09,6.22E-07,5.34E-08,3.60E-08,2.93E-08,2.09E-08,2.07E-08,2.74E-06,7.73E-08,0.9999943,1.23E-07,4.75E-09,2.92E-09,1.64E-08,1.77E-09,3.83E-09,5.36E-09,6.40E-10,3.61E-07,2.90E-08,1.73E-08,1.14E-09,6.52E-10,4.48E-09,1.21E-07,8.54E-07,7.51E-09,7.17E-09,5.17E-09,4.60E-07
Img-2852.jpg,5.33E-09,6.72E-08,2.66E-06,9.70E-08,2.27E-09,1.49E-08,0.99994564,3.49E-08,3.77E-08,5.47E-08,1.29E-05,6.40E-07,3.62E-07,3.54E-09,1.07E-06,2.95E-06,3.09E-08,1.08E-05,3.22E-08,9.74E-08,2.60E-07,1.62E-07,3.49E-06,1.58E-07,2.50E-07,1.82E-05,1.47E-08,7.22E-08,1.23E-08,1.05E-07
Img-2853.jpg,1.03E-06,1.22E-05,0.000351368,3.88E-06,8.29E-05,8.70E-06,0.00018757,0.9191197,0.001072883,0.052837193,1.36E-05,2.85E-05,6.09E-06,2.93E-06,1.36E-05,4.97E-05,4.16E-06,0.000501769,0.001212505,0.000219954,1.03E-05,2.16E-05,7.11E-07,0.002297252,3.56E-06,1.95E-05,1.62E-06,0.012850905,0.000166996,0.008897224
Img-2854.jpg,3.90E-07,1.30E-07,5.90E-07,3.58E-06,2.45E-06,2.21E-07,2.07E-07,3.55E-07,3.74E-07,1.98E-06,7.80E-06,1.15E-06,1.55E-06,9.50E-07,2.33E-05,2.75E-07,1.45E-07,0.000186975,8.01E-08,9.92E-08,7.70E-07,1.86E-07,2.86E-07,0.9987135,6.54E-07,4.83E-07,4.43E-06,0.001033239,1.28E-05,8.60E-07
Img-2855.jpg,6.11E-08,2.90E-07,2.35E-06,8.41E-06,3.46E-06,4.25E-06,2.23E-06,8.42E-05,3.40E-06,4.06E-05,0.9978077,3.82E-06,5.01E-07,1.50E-05,6.48E-07,2.34E-05,9.11E-08,6.08E-05,1.27E-05,1.92E-07,4.66E-07,5.95E-07,3.73E-06,6.29E-07,5.08E-07,3.90E-06,2.17E-06,0.001878228,3.73E-07,3.54E-05
Img-2856.jpg,1.25E-08,9.09E-07,1.99E-08,1.53E-05,1.59E-08,3.55E-08,1.63E-07,2.23E-09,6.57E-09,4.77E-09,2.66E-09,1.51E-07,5.46E-09,2.48E-08,2.38E-08,1.52E-08,5.33E-07,5.74E-08,1.31E-09,0.99772346,3.12E-07,2.54E-07,1.96E-08,9.26E-09,0.002258536,1.14E-08,8.58E-08,7.26E-09,4.61E-08,6.88E-09
Img-2857.jpg,2.42E-06,0.000131198,0.000109183,1.35E-06,0.00049667,2.25E-07,5.09E-06,5.72E-05,3.54E-05,0.002801228,9.87E-07,0.000203303,4.12E-06,1.57E-05,4.01E-05,0.000128503,1.37E-05,3.94E-05,0.99565905,1.59E-06,6.14E-06,1.99E-05,2.08E-05,0.000134437,5.78E-07,3.83E-06,3.97E-07,4.85E-05,1.73E-05,1.66E-06
Img-2858.jpg,1.22E-07,0.9982711,1.52E-07,4.43E-08,2.68E-07,1.46E-05,5.95E-08,4.12E-08,5.91E-09,1.64E-06,7.82E-09,2.09E-09,8.07E-06,7.10E-08,8.76E-08,3.92E-09,1.43E-07,7.91E-08,6.16E-08,3.49E-05,2.93E-09,2.40E-08,9.13E-09,2.33E-09,0.001667161,6.04E-07,2.10E-07,4.30E-07,8.03E-08,2.03E-09
Img-2859.jpg,2.44E-06,4.94E-07,5.27E-05,9.29E-06,0.000483146,4.77E-08,2.62E-05,7.19E-07,5.20E-07,4.30E-07,0.9898612,3.03E-07,2.92E-06,4.63E-07,6.85E-07,0.009489517,4.43E-07,5.37E-06,1.54E-06,6.04E-07,3.83E-05,5.13E-07,6.58E-06,3.75E-07,8.03E-07,8.56E-06,1.43E-06,1.18E-06,8.17E-07,2.65E-06
Img-2860.jpg,3.83E-07,1.05E-08,4.53E-07,4.55E-07,4.84E-07,1.13E-07,0.99993974,3.98E-06,5.15E-07,5.05E-08,1.66E-05,4.73E-06,1.39E-05,5.10E-08,8.04E-08,1.98E-07,4.03E-08,1.61E-06,6.95E-07,2.82E-07,6.85E-08,9.47E-08,3.90E-07,1.79E-07,1.44E-07,9.37E-06,1.20E-07,1.14E-06,1.11E-06,3.64E-06
Img-2861.jpg,4.55E-06,9.45E-06,1.35E-06,8.60E-05,1.93E-06,0.000802319,0.000556122,0.78413546,0.002422841,0.20682624,4.98E-06,2.11E-05,0.002450343,0.000126546,3.77E-06,0.000164774,1.30E-06,2.28E-06,0.000150521,7.91E-05,8.12E-06,1.64E-05,1.49E-07,2.48E-05,0.000298751,6.82E-05,3.59E-06,4.39E-06,0.000138641,0.001586029
Img-2862.jpg,7.29E-09,2.55E-08,9.20E-09,8.38E-09,6.31E-09,3.71E-07,6.21E-08,9.15E-09,3.11E-08,5.53E-08,8.41E-09,1.59E-09,5.56E-08,1.84E-08,4.39E-09,9.99E-10,2.93E-08,5.08E-07,1.47E-08,6.15E-06,4.79E-07,2.17E-07,2.34E-08,1.97E-07,0.99999124,2.35E-08,3.45E-10,4.79E-07,1.82E-07,6.74E-09
Img-2863.jpg,3.50E-11,3.59E-06,3.95E-07,5.65E-11,3.76E-10,5.44E-10,3.01E-09,2.12E-10,1.30E-10,6.31E-08,4.44E-08,1.04E-08,1.63E-10,2.23E-09,0.99999464,4.70E-09,5.66E-07,4.25E-08,1.01E-09,6.10E-08,5.69E-08,6.22E-07,4.53E-11,2.52E-08,2.71E-09,3.55E-09,2.78E-09,1.67E-08,5.01E-09,1.13E-10
Img-2864.jpg,3.09E-10,3.28E-09,3.61E-08,1.59E-08,3.10E-09,4.77E-09,6.30E-07,7.65E-08,8.25E-08,5.84E-09,0.99999845,2.06E-09,1.56E-07,2.37E-08,3.69E-08,6.77E-08,8.52E-10,1.22E-07,3.77E-08,1.12E-08,1.10E-07,1.55E-09,9.62E-08,5.99E-09,4.10E-09,2.03E-08,6.64E-08,2.55E-07,2.95E-08,1.05E-07
Img-2865.jpg,5.29E-08,2.62E-07,1.15E-08,5.25E-07,4.28E-06,1.67E-07,3.68E-07,1.84E-09,7.54E-08,8.08E-08,2.48E-07,8.77E-06,6.35E-07,4.61E-07,1.24E-07,1.84E-06,1.17E-07,1.05E-07,7.11E-07,2.63E-08,2.48E-08,8.40E-09,0.9999779,3.14E-06,3.86E-08,8.39E-10,5.88E-08,8.90E-08,1.47E-08,5.55E-08
Img-2866.jpg,3.48E-07,3.81E-06,1.52E-06,3.55E-06,1.37E-06,1.84E-07,1.63E-06,1.02E-06,1.36E-06,8.64E-06,2.11E-05,2.03E-07,8.28E-08,1.86E-05,1.24E-06,1.07E-07,1.27E-05,7.62E-07,1.44E-08,3.57E-05,0.99974024,1.29E-06,2.69E-07,4.16E-07,2.33E-05,2.12E-05,2.10E-05,1.18E-07,5.99E-05,1.85E-05
Img-2867.jpg,2.60E-05,0.000146685,0.00262649,2.88E-06,0.12775612,3.22E-06,9.55E-05,0.002502801,3.12E-05,0.000449367,0.000265668,0.000181639,0.002995142,0.000132333,0.01899675,0.000154379,0.001018108,0.000276261,0.83173335,0.00012959,0.000381123,0.000865668,3.58E-05,1.17E-05,1.46E-05,0.000450879,0.00023109,0.007862104,0.000530395,9.32E-05
Img-2868.jpg,7.35E-06,9.57E-09,1.69E-08,0.99993896,1.99E-07,2.81E-07,1.05E-07,1.28E-06,6.52E-07,8.33E-07,1.88E-07,7.72E-08,4.05E-08,6.30E-07,1.18E-08,1.93E-07,3.79E-07,5.78E-07,1.32E-07,1.48E-05,2.76E-06,2.37E-08,7.43E-08,4.10E-08,2.21E-05,2.14E-08,1.28E-06,2.50E-08,2.35E-06,4.83E-06
Img-2869.jpg,2.00E-08,2.37E-08,5.39E-08,6.17E-08,5.01E-08,1.83E-08,4.74E-10,3.96E-08,7.15E-08,2.32E-07,3.80E-08,1.21E-06,1.52E-08,0.999963,5.64E-09,2.86E-09,1.15E-08,1.62E-07,4.42E-09,7.70E-07,1.48E-08,1.27E-08,1.18E-07,3.18E-05,8.30E-07,3.29E-08,2.22E-08,1.54E-06,2.82E-08,4.82E-08
Img-2870.jpg,2.98E-07,5.33E-08,2.36E-08,9.09E-07,5.64E-08,8.26E-05,1.59E-06,0.000299472,0.99956435,5.31E-06,3.54E-07,3.45E-06,2.81E-08,2.75E-07,2.72E-08,2.08E-09,1.50E-07,1.59E-06,9.16E-07,1.26E-05,1.29E-06,5.77E-07,2.98E-08,1.43E-05,1.17E-07,4.01E-06,9.78E-08,8.72E-08,3.18E-06,1.92E-06
Img-2871.jpg,4.85E-09,1.99E-07,4.75E-09,5.92E-07,3.85E-09,9.81E-08,1.90E-08,2.04E-07,1.15E-08,1.53E-08,1.65E-09,2.19E-08,1.60E-08,8.89E-08,1.09E-08,2.39E-09,3.27E-08,1.08E-08,1.08E-08,0.9999641,1.22E-07,2.00E-08,1.36E-08,2.76E-10,3.46E-05,1.37E-08,6.70E-09,5.35E-09,1.35E-08,1.08E-08
Img-2872.jpg,2.70E-07,8.89E-09,2.11E-08,1.57E-08,1.83E-07,3.91E-09,2.60E-07,2.74E-06,1.82E-07,1.40E-07,2.64E-08,1.17E-07,0.9999903,8.01E-08,6.99E-08,3.54E-06,1.31E-09,2.84E-08,7.75E-07,6.77E-08,1.97E-09,5.09E-09,4.86E-07,4.68E-07,2.20E-09,3.65E-08,1.77E-08,2.01E-07,2.40E-09,2.25E-09
Img-2873.jpg,1.24E-09,4.36E-09,1.28E-08,1.14E-09,4.30E-08,2.04E-09,1.76E-07,6.62E-10,2.73E-09,3.86E-09,5.90E-09,0.99999696,1.61E-08,3.86E-09,8.75E-08,3.69E-09,2.56E-09,1.38E-09,6.87E-09,1.34E-09,5.86E-09,1.11E-08,2.99E-06,8.33E-10,1.77E-09,4.10E-10,4.44E-10,3.67E-08,2.85E-09,9.83E-09
Img-2874.jpg,7.09E-07,1.21E-07,5.00E-09,2.23E-07,6.10E-09,7.04E-09,3.79E-09,1.67E-08,1.25E-07,4.55E-08,3.71E-09,8.52E-09,3.05E-08,5.47E-08,1.04E-07,1.05E-08,6.55E-07,2.71E-06,8.73E-09,1.67E-08,2.11E-08,5.42E-07,6.46E-10,2.05E-07,8.74E-08,7.83E-08,7.71E-08,4.64E-09,0.9999937,1.30E-07
Img-2875.jpg,1.37E-05,0.000106323,2.18E-05,2.74E-06,1.27E-05,0.9990659,3.20E-06,0.000209432,3.18E-05,0.000207405,7.05E-07,7.60E-07,2.77E-06,1.17E-05,3.91E-07,2.90E-06,1.24E-05,1.73E-05,1.48E-05,1.88E-05,7.91E-06,1.66E-05,1.04E-05,1.54E-06,5.90E-05,1.61E-05,1.05E-05,1.10E-05,3.74E-06,0.000105543
Img-2876.jpg,3.34E-07,5.51E-08,0.013101148,1.44E-06,2.70E-05,2.31E-06,2.01E-05,4.24E-06,5.94E-06,2.31E-05,4.55E-05,0.9863678,9.04E-08,6.57E-07,1.13E-06,4.39E-05,1.93E-07,0.000169883,3.72E-06,1.84E-07,0.000130383,8.68E-06,1.23E-05,2.19E-07,1.93E-06,1.18E-05,2.28E-07,4.25E-06,1.04E-05,1.16E-06
Img-2877.jpg,9.60E-07,1.98E-07,4.36E-06,1.07E-07,4.84E-06,2.75E-06,1.18E-07,1.30E-06,2.29E-07,1.81E-07,3.95E-07,0.000714154,8.55E-07,2.49E-06,1.63E-06,7.20E-08,2.06E-08,5.88E-05,4.63E-07,7.57E-07,1.07E-06,1.46E-07,0.000215538,0.99894094,9.59E-07,1.49E-07,2.88E-07,4.61E-05,1.18E-07,3.17E-08
Img-2878.jpg,0.00026048,1.19E-05,5.11E-06,4.38E-06,7.29E-05,2.25E-05,3.47E-06,0.001673292,0.000603147,6.21E-06,0.000293266,0.000319631,0.988896,0.000954163,3.02E-07,0.003806985,1.19E-06,5.83E-06,0.000821128,2.07E-05,0.000519993,1.02E-05,0.000669878,0.000268717,9.92E-05,3.32E-06,8.46E-06,0.000141685,1.31E-05,0.000482729
Img-2879.jpg,4.61E-06,2.37E-06,2.09E-06,9.50E-06,0.9998476,6.27E-08,2.69E-06,3.85E-07,4.34E-07,3.40E-06,8.94E-07,1.38E-06,4.40E-06,3.76E-07,9.96E-08,8.86E-06,5.67E-07,7.77E-07,0.000100777,4.69E-07,1.72E-06,3.61E-07,1.19E-06,4.47E-07,5.59E-07,7.47E-07,1.17E-06,1.21E-07,1.77E-06,3.80E-07
Img-2880.jpg,4.56E-06,1.31E-06,9.65E-05,1.20E-06,4.37E-05,3.30E-05,2.50E-06,0.000263884,4.98E-05,0.000349864,0.001572975,0.000440309,0.000485395,2.97E-05,3.52E-05,3.41E-05,7.23E-07,0.08961046,3.80E-05,1.66E-06,6.22E-07,6.55E-06,1.82E-05,0.8732561,1.70E-05,7.91E-06,3.09E-06,0.033574447,1.49E-05,6.41E-06
Img-2881.jpg,1.03E-08,1.47E-09,1.78E-07,1.25E-07,1.49E-08,3.33E-08,4.72E-09,4.11E-08,2.94E-08,2.00E-07,3.85E-07,1.56E-07,4.56E-08,1.84E-06,9.69E-08,6.08E-09,2.20E-09,2.86E-05,1.25E-08,3.62E-08,8.36E-08,1.21E-08,7.25E-08,0.9998703,6.40E-07,2.56E-08,1.82E-07,9.64E-05,4.03E-07,4.61E-08
Img-2882.jpg,2.71E-10,1.40E-10,4.23E-11,1.16E-11,7.37E-08,1.36E-11,8.17E-12,2.20E-10,2.57E-10,6.83E-10,2.91E-11,3.65E-12,2.36E-10,1.19E-10,2.17E-09,2.06E-09,2.67E-10,9.29E-11,1,2.68E-10,6.23E-11,1.66E-11,4.09E-09,4.59E-11,1.76E-11,3.51E-11,1.18E-12,1.71E-10,1.35E-10,3.57E-11
Img-2883.jpg,9.06E-05,1.13E-05,7.25E-05,0.000185095,7.26E-06,0.000399616,1.51E-05,0.000220512,2.68E-06,5.10E-06,4.05E-05,3.44E-05,2.66E-05,1.65E-05,3.45E-05,4.28E-05,0.001977087,4.95E-05,2.12E-06,6.75E-05,2.56E-05,0.00011937,2.71E-05,8.61E-06,0.00044256,5.82E-05,0.9958833,1.81E-06,0.000127018,5.24E-06
Img-2884.jpg,4.57E-06,8.28E-06,0.000217162,3.97E-07,4.23E-06,6.65E-07,1.42E-05,1.22E-05,5.10E-06,5.99E-06,4.63E-05,0.020361355,1.88E-05,9.16E-05,0.000418258,9.08E-06,3.22E-06,0.001905844,1.26E-05,2.92E-06,5.74E-07,3.30E-05,9.81E-06,0.27325258,1.11E-06,1.46E-05,1.43E-06,0.7034797,6.26E-05,1.83E-06
Img-2885.jpg,5.85E-05,2.72E-07,1.07E-07,1.37E-06,1.87E-07,1.19E-07,7.05E-08,2.20E-07,4.67E-06,3.00E-07,9.66E-07,0.000179983,3.64E-07,0.000201799,4.97E-06,1.48E-06,5.72E-08,4.32E-05,3.29E-07,1.22E-07,4.74E-06,1.13E-07,6.49E-06,0.9994682,1.76E-07,1.11E-06,3.29E-08,1.67E-05,2.24E-06,1.07E-06
Img-2886.jpg,3.01E-08,4.68E-10,1.60E-08,1.21E-09,5.35E-10,5.99E-07,9.47E-08,0.9999924,3.22E-07,5.30E-06,6.33E-09,2.80E-09,4.73E-08,6.97E-08,8.52E-08,8.67E-10,2.09E-08,2.05E-09,7.40E-08,6.31E-07,1.58E-07,8.26E-09,1.48E-10,7.93E-09,1.30E-08,1.04E-07,4.13E-08,3.78E-09,4.24E-08,1.68E-07
