,Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu brand,SSD,HDD,GPU brand,os
484,Lenovo,Notebook,4,2.3,30103.2,0,0,100.45466986113651,Intel Core i3,128,0,Intel,Windows
485,Lenovo,Notebook,8,1.75,55890.72,0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
486,Dell,Workstation,16,2.17,124568.64,0,1,141.21199808219862,Intel Core i7,512,0,Nvidia,Windows
487,Dell,Notebook,16,2.06,101178.72,0,0,141.21199808219862,Intel Core i7,512,0,Nvidia,Windows
488,Lenovo,Ultrabook,16,1.36,95797.44,0,1,176.23257360658386,Intel Core i7,512,0,Intel,Windows
489,Asus,Ultrabook,16,0.91,103896.0,0,0,176.23257360658386,Intel Core i7,512,0,Intel,Windows
490,Lenovo,Notebook,8,2.3,53918.82719999999,0,1,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
491,Toshiba,Ultrabook,32,1.05,149130.72,1,0,165.6321180513006,Intel Core i7,512,0,Intel,Windows
492,Asus,Gaming,8,1.99,71928.0,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
493,Acer,Notebook,8,2.2,30849.12,0,0,100.45466986113651,AMD Processor,0,1024,AMD,Windows
494,Asus,Gaming,24,4.33,67612.31999999999,1,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
495,Lenovo,Ultrabook,8,1.3,58554.72,0,1,125.36742798669837,Intel Core i5,180,0,Intel,Windows
496,Lenovo,Notebook,8,2.17,47893.39199999999,0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
497,HP,Notebook,8,1.48,93186.72,0,0,157.3505121487356,Intel Core i7,1,0,Intel,Windows
498,Lenovo,Notebook,8,1.4,50562.72,0,1,165.6321180513006,Intel Core i3,256,0,Intel,Windows
499,Lenovo,Notebook,8,2.3,48538.08,0,1,141.21199808219862,Intel Core i5,256,0,Intel,Windows
500,Asus,Netbook,4,1.2,18115.2,0,0,135.0942111925629,Intel Celeron Dual,0,0,Intel,Windows
501,HP,Notebook,8,1.91,32979.7872,0,0,100.45466986113651,Intel Core i5,256,0,AMD,Windows
502,Lenovo,2 in 1 Convertible,8,1.4,85194.72,1,1,158.48253022174808,Intel Core i5,256,0,Intel,Windows
503,Lenovo,Notebook,4,2.1,15930.72,0,0,111.93520355955211,Intel Celeron Dual,0,500,Intel,Windows
504,Lenovo,Netbook,4,1.25,14119.2,0,0,135.0942111925629,Intel Celeron Dual,16,0,Intel,Others/No Os/Linux
505,Lenovo,Notebook,8,1.44,50562.72,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
506,Asus,Notebook,8,2.0,65214.72,0,0,141.21199808219862,Intel Core i7,256,1024,Intel,Windows
507,Acer,Notebook,4,2.2,32660.64,0,1,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
508,HP,Ultrabook,8,1.34,70489.44,0,1,165.6321180513006,Intel Core i7,512,0,Intel,Windows
509,Lenovo,Gaming,8,2.4,61218.72,0,1,141.21199808219862,Intel Core i7,256,1024,Nvidia,Others/No Os/Linux
510,Dell,Ultrabook,8,1.29,47898.72,1,1,165.6321180513006,Intel Core i5,128,0,Intel,Windows
511,Acer,Notebook,4,2.2,34045.92,0,0,141.21199808219862,Intel Core i7,0,500,Nvidia,Windows
512,Dell,Notebook,8,2.18,44542.08,0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
513,Dell,Notebook,16,2.2,64961.10719999999,0,0,141.21199808219862,Intel Core i7,256,2048,AMD,Windows
514,Xiaomi,Notebook,16,1.95,74589.336,0,1,141.21199808219862,Intel Core i7,256,0,Nvidia,Others/No Os/Linux
515,Asus,Netbook,2,1.1,13053.6,0,0,135.0942111925629,Intel Celeron Dual,0,0,Intel,Windows
516,HP,Notebook,4,2.04,27783.9216,1,0,100.45466986113651,Intel Core i5,0,1024,Intel,Windows
517,Asus,Gaming,24,2.24,158135.04,0,0,141.21199808219862,Intel Core i7,512,0,Nvidia,Windows
518,HP,Notebook,8,2.04,47365.92,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
519,Asus,Gaming,16,3.0,80133.12,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
520,Lenovo,Gaming,8,3.2,74538.72,0,1,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
521,HP,Ultrabook,8,1.32,74538.72,0,1,165.6321180513006,Intel Core i7,256,0,Intel,Windows
522,Dell,Notebook,8,1.64,68184.0144,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
523,HP,Notebook,4,1.63,36709.92,0,0,100.45466986113651,Intel Core i3,128,0,Intel,Windows
524,Dell,Notebook,8,2.8,47365.92,0,1,127.33567457123111,Intel Core i5,128,1024,AMD,Others/No Os/Linux
525,Lenovo,Notebook,8,2.02,71395.2,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
526,Lenovo,Notebook,4,2.2,42570.72,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
527,Lenovo,Notebook,8,2.2,24455.52,0,0,100.45466986113651,Intel Core i3,0,2048,Nvidia,Others/No Os/Linux
528,Dell,Notebook,4,2.3,31168.8,0,0,141.21199808219862,Intel Core i5,0,500,AMD,Windows
529,Dell,Notebook,8,1.9,73366.56,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
530,Dell,Gaming,16,4.42,160520.3856,0,1,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
531,Toshiba,Notebook,8,2.0,45820.8,0,1,141.21199808219862,Intel Core i5,0,500,Intel,Windows
532,Asus,Notebook,8,2.0,69210.72,0,1,282.42399616439724,Intel Core i7,256,1024,Nvidia,Windows
533,Mediacom,Notebook,4,1.2,19660.32,0,1,165.6321180513006,Other Intel Processor,32,0,Intel,Windows
534,Asus,Gaming,8,2.3,87858.72,0,1,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
535,Dell,Notebook,8,1.93,72940.31999999999,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
536,Dell,Notebook,8,2.2,42486.0048,0,0,141.21199808219862,Intel Core i5,256,0,AMD,Windows
537,HP,Notebook,4,1.86,21258.1872,0,0,141.21199808219862,Other Intel Processor,256,0,Intel,Windows
538,HP,Gaming,12,2.62,95850.72,0,0,127.33567457123111,Intel Core i7,0,1024,Nvidia,Windows
539,Lenovo,Notebook,8,1.87,45767.52,0,1,157.3505121487356,Intel Core i7,256,0,Nvidia,Windows
540,Dell,Ultrabook,8,1.2,74538.72,1,0,276.053530085501,Intel Core i7,256,0,Intel,Windows
541,Dell,Notebook,4,1.6,39207.1536,0,0,157.3505121487356,Intel Core i3,128,0,Intel,Windows
542,HP,Ultrabook,8,1.34,61005.6,0,1,276.053530085501,Intel Core i7,256,0,Intel,Windows
543,Acer,Gaming,8,2.4,42517.44,0,0,141.21199808219862,Intel Core i5,0,1024,Nvidia,Others/No Os/Linux
544,Asus,Notebook,4,2.0,18594.72,0,0,100.45466986113651,AMD Processor,0,500,AMD,Windows
545,HP,Notebook,4,2.1,37589.04,0,0,141.21199808219862,Intel Core i3,128,0,Intel,Windows
546,Lenovo,Notebook,4,1.87,41824.8,0,0,157.3505121487356,Intel Core i5,0,500,Intel,Windows
547,Lenovo,Notebook,4,2.15,24634.008,0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Others/No Os/Linux
548,HP,Notebook,4,1.86,21152.16,0,0,141.21199808219862,Intel Core i3,0,500,Intel,Windows
549,Lenovo,Notebook,8,1.99,92121.12,0,1,141.21199808219862,Intel Core i7,512,0,Intel,Windows
550,Lenovo,Notebook,4,2.2,26586.72,0,0,141.21199808219862,Intel Core i3,128,0,Intel,Windows
551,Dell,Notebook,8,1.9,59513.2272,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
552,Dell,Gaming,16,4.42,143802.72,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
553,HP,Notebook,8,2.65,28992.312,0,0,106.11306214269258,Intel Core i3,0,1024,Intel,Windows
554,HP,Notebook,8,2.63,68198.4,0,0,127.33567457123111,Intel Core i7,0,1024,Nvidia,Windows
555,Asus,Notebook,4,2.0,11934.72,0,0,100.45466986113651,Intel Celeron Dual,0,500,Intel,Others/No Os/Linux
556,Mediacom,Notebook,4,1.35,13586.4,0,1,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
557,Lenovo,Notebook,6,2.8,50562.72,0,0,106.11306214269258,Intel Core i7,128,1024,Nvidia,Windows
558,HP,Notebook,6,1.91,30310.992,0,1,141.21199808219862,AMD Processor,128,0,AMD,Windows
559,Dell,Notebook,4,2.18,32921.712,0,0,100.45466986113651,Intel Core i3,0,1024,AMD,Windows
560,Acer,2 in 1 Convertible,4,1.25,18594.72,1,1,189.90579052433606,Intel Celeron Dual,0,0,Intel,Windows
561,Lenovo,Notebook,4,2.05,33566.4,0,0,141.21199808219862,Intel Core i3,128,0,Intel,Windows
562,HP,Ultrabook,16,1.16,104695.2,1,1,276.053530085501,Other Intel Processor,512,0,Intel,Windows
563,Lenovo,Notebook,8,3.4,159786.72,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia,Windows
564,Asus,Notebook,8,2.5,44701.92,0,0,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
565,Dell,Ultrabook,8,1.21,85194.72,1,1,331.2642361026012,Intel Core i5,128,0,Intel,Windows
566,Dell,Notebook,4,1.93,51095.52,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
567,Fujitsu,Notebook,8,2.2,39373.92,0,0,100.45466986113651,Intel Core i5,0,1024,Intel,Windows
568,Lenovo,Notebook,4,2.2,18328.32,0,0,141.21199808219862,Other Intel Processor,0,500,Intel,Windows
569,Lenovo,Notebook,4,2.02,52747.2,0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
570,HP,Workstation,8,3.14,99153.5472,0,0,106.11306214269258,Intel Core i5,0,500,Nvidia,Windows
571,HP,Notebook,8,1.94,20725.92,0,0,111.93520355955211,Other Intel Processor,0,2048,Intel,Windows
572,HP,Notebook,6,1.95,34578.72,0,1,141.21199808219862,AMD Processor,256,0,AMD,Windows
573,Lenovo,Notebook,8,2.3,44222.4,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
574,Lenovo,Notebook,4,2.05,36496.8,0,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
575,Mediacom,Notebook,4,1.4,13266.72,0,0,157.3505121487356,Other Intel Processor,32,0,Intel,Windows
576,Toshiba,Ultrabook,16,1.24,99367.2,1,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
577,Lenovo,Gaming,32,4.6,141884.63999999998,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
578,MSI,Gaming,16,4.14,145401.12,0,0,127.33567457123111,Intel Core i7,512,1024,Nvidia,Windows
579,Dell,Notebook,8,2.2,39907.2528,0,0,141.21199808219862,Intel Core i7,256,0,AMD,Others/No Os/Linux
580,Mediacom,Notebook,4,1.45,20725.92,0,1,157.3505121487356,Other Intel Processor,32,0,Intel,Windows
581,Dell,Notebook,8,1.9,53733.94559999999,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
582,HP,Notebook,4,1.49,38308.32,0,0,165.6321180513006,Intel Core i3,128,0,Intel,Windows
583,Dell,Notebook,16,1.93,81912.13919999999,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
584,Dell,Netbook,4,1.26,15717.6,0,0,135.0942111925629,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
585,MSI,Gaming,16,4.5,125154.72,0,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
586,HP,Gaming,16,3.78,79813.44,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
587,Lenovo,Ultrabook,12,1.4,89137.44,0,1,157.3505121487356,Intel Core i7,256,0,Intel,Windows
588,Lenovo,Notebook,12,2.2,32447.52,1,0,100.45466986113651,Intel Core i7,0,1024,Intel,Windows
589,Asus,Gaming,8,2.73,94305.6,0,1,127.33567457123111,Intel Core i5,128,1024,Nvidia,Windows
590,Asus,2 in 1 Convertible,8,2.2,39373.92,1,0,100.45466986113651,Intel Core i5,0,1024,Intel,Windows
591,Lenovo,Notebook,12,2.2,50562.72,0,0,141.21199808219862,AMD Processor,512,0,AMD,Windows
592,Dell,2 in 1 Convertible,4,1.39,32127.84,1,0,135.0942111925629,Other Intel Processor,128,0,Intel,Windows
593,Samsung,Notebook,16,2.5,90522.72,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
594,Lenovo,Notebook,4,2.8,28185.12,0,0,127.33567457123111,Intel Core i3,0,500,Intel,Others/No Os/Linux
595,Lenovo,Notebook,8,2.29,24455.52,0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
596,Lenovo,2 in 1 Convertible,8,1.37,107892.0,1,1,165.6321180513006,Intel Core i7,512,0,Intel,Windows
597,Lenovo,Notebook,8,1.7,78534.72,0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
598,Dell,2 in 1 Convertible,8,1.34,88977.59999999999,1,0,176.23257360658386,Intel Core i5,256,0,Intel,Windows
599,Dell,Workstation,8,2.06,93932.64,1,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
600,HP,Notebook,8,1.84,64948.32,0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
601,HP,Notebook,4,2.1,35616.6144,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
602,Acer,Notebook,4,1.6,17529.12,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
603,MSI,Gaming,16,4.14,117162.72,0,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
604,Dell,Notebook,4,2.18,24775.2,0,0,100.45466986113651,Intel Core i3,0,1024,AMD,Others/No Os/Linux
605,MSI,Gaming,16,1.8,122490.72,0,0,282.42399616439724,Intel Core i7,256,2048,Nvidia,Windows
606,Toshiba,Notebook,8,2.2,74538.72,0,1,141.21199808219862,Intel Core i7,256,0,Intel,Windows
607,Lenovo,Notebook,6,2.4,30049.92,0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
608,Lenovo,2 in 1 Convertible,8,2.0,69210.72,1,1,141.21199808219862,Intel Core i7,256,0,Intel,Windows
609,Acer,Notebook,4,1.6,18594.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
610,Lenovo,Notebook,32,2.5,261018.72,0,1,282.42399616439724,Other Intel Processor,1,0,Nvidia,Windows
611,Dell,Gaming,16,2.59,46833.6528,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
612,Dell,Notebook,4,2.18,23650.992,0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Others/No Os/Linux
613,Dell,Notebook,4,2.25,19127.52,0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Others/No Os/Linux
614,Dell,Notebook,4,1.93,46300.32,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Others/No Os/Linux
615,Asus,Gaming,8,3.0,62231.04,0,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
616,Dell,Notebook,4,2.18,30316.32,0,0,141.21199808219862,Intel Core i5,128,0,AMD,Others/No Os/Linux
617,HP,Ultrabook,8,1.84,74005.92,0,0,141.21199808219862,Intel Core i7,512,0,Intel,Windows
618,MSI,Gaming,16,2.94,120831.5808,0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
619,Acer,2 in 1 Convertible,4,1.25,20193.12,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No Os/Linux
620,HP,Notebook,8,2.31,59886.72,0,0,111.93520355955211,Intel Core i5,256,0,Intel,Windows
621,Lenovo,Notebook,8,1.65,78055.2,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
622,Dell,Notebook,4,2.2,41345.28,0,0,141.21199808219862,Intel Core i5,0,1024,AMD,Windows
623,Fujitsu,Notebook,8,2.2,42570.72,0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
624,HP,Notebook,4,1.88,49656.96,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
625,Lenovo,Notebook,8,2.2,47898.72,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
626,Mediacom,Notebook,2,1.4,12733.92,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
627,Lenovo,Notebook,4,2.2,24935.04,0,0,141.21199808219862,Intel Core i5,128,0,Intel,Others/No Os/Linux
628,Asus,2 in 1 Convertible,6,1.5,34046.4528,1,0,165.6321180513006,Intel Core i5,0,1024,Intel,Windows
629,Dell,Notebook,8,2.0,96969.6,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
630,Asus,Ultrabook,16,1.1,101232.0,0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
631,Dell,Gaming,16,2.62,78801.12,0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
632,Lenovo,Notebook,4,1.8,44169.12,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
633,Lenovo,Notebook,4,2.2,30849.12,0,0,141.21199808219862,Intel Core i3,0,1024,Nvidia,Windows
634,Asus,Notebook,8,2.0,21258.72,0,0,100.45466986113651,Intel Celeron Dual,0,1024,Intel,Windows
635,Asus,Notebook,8,1.99,48304.7136,0,0,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
636,Dell,Ultrabook,8,1.23,99580.32,1,0,276.053530085501,Intel Core i5,256,0,Intel,Windows
637,Lenovo,Notebook,2,1.42,13266.72,0,0,111.93520355955211,Intel Celeron Dual,0,0,Intel,Windows
638,Lenovo,2 in 1 Convertible,8,1.37,93635.3376,1,1,165.6321180513006,Intel Core i7,256,0,Intel,Windows
639,Dell,Notebook,16,2.06,127818.72,1,0,282.42399616439724,Intel Core i7,1,0,Nvidia,Windows
640,Lenovo,Gaming,8,2.5,59087.52,0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
641,HP,Notebook,8,2.6,27753.552,0,0,107.98564559226952,AMD Processor,0,1024,AMD,Windows
642,Lenovo,Ultrabook,16,1.14,130536.0,0,1,157.3505121487356,Intel Core i7,512,0,Intel,Windows
643,Asus,Gaming,8,2.5,62284.32,0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Others/No Os/Linux
644,Acer,Notebook,4,2.4,23976.0,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
645,Lenovo,Notebook,4,1.43,14598.72,0,0,111.93520355955211,Intel Celeron Dual,0,0,Intel,Windows
646,Acer,Ultrabook,8,1.8,48964.32,0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
647,Razer,Gaming,16,1.95,138474.72,0,0,157.3505121487356,Intel Core i7,256,0,Nvidia,Windows
648,Toshiba,Notebook,8,1.2,64628.64,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
649,Lenovo,Ultrabook,8,1.36,84395.52,0,1,176.23257360658386,Intel Core i7,256,0,Intel,Windows
650,Asus,Gaming,32,3.8,149130.72,0,1,127.33567457123111,Intel Core i7,512,0,Nvidia,Windows
651,Acer,Gaming,8,2.4,37775.52,0,0,141.21199808219862,Intel Core i5,0,1024,Nvidia,Others/No Os/Linux
652,Dell,Ultrabook,8,1.2,77250.672,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
653,MSI,Gaming,8,2.2,63499.10399999999,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
654,HP,Notebook,4,1.86,19441.872,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Others/No Os/Linux
655,Toshiba,Notebook,8,2.0,56689.92,0,1,141.21199808219862,Intel Core i5,0,500,Intel,Windows
656,Dell,Notebook,8,2.2,48964.32,0,0,141.21199808219862,Intel Core i7,256,0,AMD,Windows
657,Dell,Notebook,16,2.2,60472.8,0,0,141.21199808219862,Intel Core i7,256,2048,AMD,Windows
658,Lenovo,Gaming,8,3.31,63722.88,0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
659,Dell,Gaming,32,4.42,167691.8736,0,1,254.67134914246222,Intel Core i7,512,1024,Nvidia,Windows
660,Dell,Notebook,8,1.56,65481.12,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
661,Lenovo,Notebook,4,2.2,22324.32,0,0,100.45466986113651,Intel Celeron Dual,0,500,Intel,Windows
662,Lenovo,Notebook,4,2.2,28504.8,0,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
663,HP,Notebook,6,2.04,28717.92,0,0,141.21199808219862,Intel Core i3,0,1024,AMD,Windows
664,MSI,Gaming,8,2.7,79215.1056,0,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
665,Toshiba,Notebook,4,2.1,26533.44,0,0,100.45466986113651,Intel Core i3,128,0,Intel,Windows
666,Dell,Notebook,8,2.06,50882.4,0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
667,HP,Notebook,8,2.1,39693.6,0,0,141.21199808219862,Intel Core i7,0,1024,AMD,Windows
668,Toshiba,Notebook,8,2.0,67026.23999999999,0,1,141.21199808219862,Intel Core i5,256,0,Intel,Windows
669,Acer,Notebook,4,2.1,21951.36,0,0,100.45466986113651,Intel Core i3,128,0,Intel,Others/No Os/Linux
670,Microsoft,Ultrabook,8,1.252,99519.048,1,0,200.84255993695703,Intel Core i7,256,0,Intel,Windows
671,Lenovo,Notebook,8,1.9,43580.376,0,0,141.21199808219862,Intel Core i5,128,1024,AMD,Windows
672,Lenovo,2 in 1 Convertible,8,1.3,55091.52,1,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
673,Lenovo,Notebook,4,2.2,18594.72,0,0,100.45466986113651,AMD Processor,128,0,AMD,Windows
674,HP,2 in 1 Convertible,4,1.63,37242.72,1,1,157.3505121487356,Intel Core i3,128,0,Nvidia,Windows
675,MSI,Gaming,16,2.4,68944.31999999999,0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
676,Asus,Ultrabook,8,1.1,60472.8,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
677,HP,2 in 1 Convertible,8,1.4,26373.6,1,0,135.0942111925629,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
678,LG,Ultrabook,8,1.09,122490.72,0,1,141.21199808219862,Intel Core i7,512,0,Intel,Windows
679,Acer,Gaming,16,2.5,69210.72,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
680,MSI,Gaming,8,2.2,53168.112,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
681,Asus,Notebook,4,1.86,22324.32,0,0,100.45466986113651,Intel Celeron Dual,128,0,Intel,Windows
682,Dell,Gaming,16,3.21,109277.28,0,0,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
683,HP,Notebook,4,2.5,37242.72,0,1,127.33567457123111,Intel Core i3,256,0,AMD,Windows
684,Lenovo,2 in 1 Convertible,8,1.19,79866.72,1,1,165.6321180513006,Intel Core i7,512,0,Intel,Windows
685,Dell,Gaming,16,3.49,149916.6,0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
686,HP,Notebook,4,1.86,32639.8608,0,0,100.45466986113651,Intel Core i5,0,500,AMD,Windows
687,Dell,Notebook,4,2.2,29073.297599999994,0,0,100.45466986113651,Intel Core i3,0,1024,AMD,Windows
688,HP,Notebook,6,2.65,30316.32,0,1,127.33567457123111,AMD Processor,0,2048,AMD,Windows
689,Lenovo,Notebook,4,2.1,16943.04,0,0,100.45466986113651,Intel Celeron Dual,0,500,Intel,Windows
690,Acer,Notebook,4,1.45,19980.0,0,0,111.93520355955211,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
691,Lenovo,Notebook,4,1.7,37242.72,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
692,HP,Workstation,8,3.14,101657.7072,0,0,127.33567457123111,Intel Core i7,0,500,Nvidia,Windows
693,Lenovo,2 in 1 Convertible,8,1.42,137995.19999999998,1,0,209.8006828649808,Intel Core i7,256,0,Intel,Windows
694,Toshiba,Notebook,8,1.5,51841.44,0,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
695,Acer,Netbook,4,1.4,14332.32,0,0,135.0942111925629,Intel Celeron Dual,0,0,Intel,Windows
696,Lenovo,2 in 1 Convertible,16,1.38,93186.72,1,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
697,Asus,2 in 1 Convertible,4,1.2,35644.32,1,0,176.23257360658386,Other Intel Processor,0,0,Intel,Others/No Os/Linux
698,Toshiba,Ultrabook,16,1.36,100006.56,1,0,165.6321180513006,Intel Core i7,512,0,Intel,Windows
699,HP,Notebook,4,2.1,36709.92,0,1,141.21199808219862,Intel Core i7,0,500,AMD,Windows
700,Dell,Gaming,8,2.56,43636.32,0,0,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
701,Lenovo,Notebook,4,2.2,21258.72,0,0,141.21199808219862,AMD Processor,256,0,AMD,Windows
702,Lenovo,Notebook,8,2.2,22857.12,0,0,100.45466986113651,AMD Processor,0,1024,AMD,Windows
703,Lenovo,Notebook,4,2.1,33110.856,0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
704,Lenovo,Notebook,4,1.9,23976.0,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Others/No Os/Linux
705,Dell,Notebook,8,2.18,42357.6,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
706,Acer,2 in 1 Convertible,8,1.6,53226.72,1,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
707,Lenovo,Workstation,16,2.18,98834.4,0,0,141.21199808219862,Intel Core i7,512,0,Nvidia,Windows
708,Lenovo,Notebook,8,1.8,63456.48,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
709,HP,Notebook,6,2.71,34898.932799999995,0,1,127.33567457123111,AMD Processor,0,2048,AMD,Windows
710,Lenovo,Gaming,8,2.5,66546.72,0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
711,Dell,Notebook,8,1.64,58021.92,0,0,157.3505121487356,Intel Core i5,256,0,Nvidia,Others/No Os/Linux
712,Dell,Notebook,8,1.98,38681.28,0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Others/No Os/Linux
713,Asus,Notebook,4,1.5,15877.44,0,0,157.3505121487356,Intel Celeron Dual,0,0,Intel,Windows
714,Dell,Notebook,16,1.93,76012.44480000001,0,0,141.21199808219862,Intel Core i5,512,0,Intel,Windows
715,Lenovo,Notebook,8,1.87,45664.6896,0,1,157.3505121487356,Intel Core i5,256,0,Nvidia,Windows
716,Dell,Notebook,8,1.9,62817.12,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
717,Lenovo,Notebook,4,2.19,15877.44,0,0,100.45466986113651,AMD Processor,0,500,AMD,Windows
718,Mediacom,Notebook,4,1.4,14119.2,0,1,161.72539083525606,Other Intel Processor,0,32,Intel,Windows
719,HP,Notebook,8,2.63,63936.0,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia,Windows
720,Lenovo,Ultrabook,8,1.17,89864.1792,0,1,209.8006828649808,Intel Core i7,512,0,Intel,Windows
721,HP,2 in 1 Convertible,8,1.58,44574.048,1,1,117.82653006268643,Intel Core i5,256,0,Intel,Windows
722,Lenovo,Ultrabook,8,1.32,79866.72,0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
723,Dell,Gaming,32,4.36,194972.832,0,0,254.67134914246222,Intel Core i7,1,1024,Nvidia,Windows
724,MSI,Gaming,8,2.7,71847.0144,0,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
725,Lenovo,Notebook,4,1.9,26101.872,0,0,100.45466986113651,Intel Core i5,0,1024,Intel,Others/No Os/Linux
